toponimo	provincia	lon	lat
oberhausen	gemeinde (BY)	11.109004	48.719613
rennertshofen	gemeinde (BY)	11.046294	48.757425
schrobenhausen	stadt (BY)	11.264967	48.561245
königsmoos	gemeinde (BY)	11.203512	48.654756
weichering	gemeinde (BY)	11.319237	48.717063
bergheim	gemeinde (BY)	11.256281	48.761568
rohrenfels	gemeinde (BY)	11.155356	48.687315
berg im gau	gemeinde (BY)	11.244861	48.636107
brunnen	gemeinde (BY)	11.307753	48.629701
gachenbach	gemeinde (BY)	11.239123	48.498479
langenmosen	gemeinde (BY)	11.210488	48.606896
waidhofen	gemeinde (BY)	11.336307	48.579092
baar-ebenhausen	gemeinde (BY)	11.47636	48.677642
gerolsbach	gemeinde (BY)	11.359714	48.494154
hohenwart	gemeinde (BY)	11.382671	48.593242
jetzendorf	gemeinde (BY)	11.419839	48.434134
manching	gemeinde (BY)	11.492969	48.717091
münchsmünster	gemeinde (BY)	11.69025	48.764773
pfaffenhofen a.d.ilm	stadt (BY)	11.503851	48.529783
reichertshausen	gemeinde (BY)	11.50765	48.466257
rohrbach	gemeinde (BY)	11.563034	48.613775
scheyern	gemeinde (BY)	11.453122	48.499525
schweitenkirchen	gemeinde (BY)	11.606207	48.505306
vohburg a.d.donau	stadt (BY)	11.619089	48.768066
wolnzach	gemeinde (BY)	11.627682	48.603872
ernsgaden	gemeinde (BY)	11.575909	48.732291
geisenfeld	stadt (BY)	11.612053	48.684143
hettenshausen	gemeinde (BY)	11.504584	48.500628
ilmmünster	gemeinde (BY)	11.501701	48.486776
pörnbach	gemeinde (BY)	11.460421	48.615958
reichertshofen	gemeinde (BY)	11.466741	48.657589
amerang	gemeinde (BY)	12.308485	47.990939
aschau i.chiemgau	gemeinde (BY)	12.324478	47.777656
babensham	gemeinde (BY)	12.264331	48.083672
bad aibling	stadt (BY)	12.010474	47.863583
bernau a.chiemsee	gemeinde (BY)	12.374087	47.811654
brannenburg	gemeinde (BY)	12.103075	47.741567
bruckmühl	gemeinde (BY)	11.914526	47.882922
edling	gemeinde (BY)	12.164947	48.055944
eggstätt	gemeinde (BY)	12.380291	47.926029
eiselfing	gemeinde (BY)	12.241445	48.040888
bad endorf	gemeinde (BY)	12.298542	47.908862
bad feilnbach	gemeinde (BY)	12.008173	47.773292
feldkirchen-westerham	gemeinde (BY)	11.84456	47.909454
flintsbach a.inn	gemeinde (BY)	12.125282	47.723091
frasdorf	gemeinde (BY)	12.285333	47.802277
griesstätt	gemeinde (BY)	12.178432	47.994125
großkarolinenfeld	gemeinde (BY)	12.080829	47.89094
schechen	gemeinde (BY)	12.123345	47.929188
kiefersfelden	gemeinde (BY)	12.188472	47.614695
kolbermoor	stadt (BY)	12.060928	47.85111
neubeuern	gemeinde (BY)	12.139859	47.773817
nußdorf a.inn	gemeinde (BY)	12.156562	47.742574
oberaudorf	gemeinde (BY)	12.171952	47.648794
prien a.chiemsee	gemeinde (BY)	12.347776	47.856488
prutting	gemeinde (BY)	12.202651	47.893114
raubling	gemeinde (BY)	12.108526	47.788763
riedering	gemeinde (BY)	12.207694	47.838422
rimsting	gemeinde (BY)	12.337335	47.880357
rohrdorf	gemeinde (BY)	12.170017	47.796994
samerberg	gemeinde (BY)	12.212482	47.781501
söchtenau	gemeinde (BY)	12.2295	47.931507
soyen	gemeinde (BY)	12.208595	48.109206
stephanskirchen	gemeinde (BY)	12.186066	47.854144
tuntenhausen	gemeinde (BY)	12.016415	47.935796
vogtareuth	gemeinde (BY)	12.180954	47.946771
wasserburg a.inn	stadt (BY)	12.232253	48.060937
breitbrunn a.chiemsee	gemeinde (BY)	12.40036	47.889886
chiemsee	gemeinde (BY)	12.426795	47.874132
gstadt a.chiemsee	gemeinde (BY)	12.41829	47.884326
halfing	gemeinde (BY)	12.276636	47.951852
höslwang	gemeinde (BY)	12.329632	47.954333
schonstett	gemeinde (BY)	12.241296	47.982988
ramerberg	gemeinde (BY)	12.143714	48.017756
rott a.inn	gemeinde (BY)	12.127646	47.983204
pfaffing	gemeinde (BY)	12.109178	48.05523
albaching	gemeinde (BY)	12.110817	48.1108
rotter forst-nord	gemeindefreies gebiet (BY)	12.094872	47.963362
rotter forst-süd	gemeindefreies gebiet (BY)	12.078374	47.95304
berg	gemeinde (BY)	11.356187	47.966594
andechs	gemeinde (BY)	11.184792	47.966991
feldafing	gemeinde (BY)	11.295849	47.950499
gauting	gemeinde (BY)	11.37745	48.069152
gilching	gemeinde (BY)	11.288194	48.104111
herrsching a.ammersee	gemeinde (BY)	11.177104	47.998832
inning a.ammersee	gemeinde (BY)	11.15189	48.076283
krailling	gemeinde (BY)	11.409622	48.097164
seefeld	gemeinde (BY)	11.205505	48.032146
pöcking	gemeinde (BY)	11.300241	47.965974
starnberg	stadt (BY)	11.33837	47.996607
tutzing	gemeinde (BY)	11.278249	47.911374
weßling	gemeinde (BY)	11.248257	48.07449
wörthsee	gemeinde (BY)	11.194269	48.080105
starnberger see	gemeindefreies gebiet (BY)	11.316653	47.900445
altenmarkt a.d.alz	gemeinde (BY)	12.534485	48.000956
chieming	gemeinde (BY)	12.536018	47.893353
engelsberg	gemeinde (BY)	12.54315	48.1164
fridolfing	gemeinde (BY)	12.827125	47.998322
grabenstätt	gemeinde (BY)	12.541638	47.842655
grassau	gemeinde (BY)	12.451147	47.779403
inzell	gemeinde (BY)	12.748835	47.762533
kirchanschöring	gemeinde (BY)	12.837565	47.95282
nußdorf	gemeinde (BY)	12.59593	47.905326
palling	gemeinde (BY)	12.63946	48.000851
petting	gemeinde (BY)	12.816216	47.912089
reit im winkl	gemeinde (BY)	12.469096	47.677182
ruhpolding	gemeinde (BY)	12.645429	47.763707
schleching	gemeinde (BY)	12.396406	47.720215
schnaitsee	gemeinde (BY)	12.371168	48.070544
seeon-seebruck	gemeinde (BY)	12.477435	47.936462
siegsdorf	gemeinde (BY)	12.641761	47.820981
surberg	gemeinde (BY)	12.705961	47.861992
tacherting	gemeinde (BY)	12.56919	48.078082
tittmoning	stadt (BY)	12.768954	48.060438
traunreut	stadt (BY)	12.593399	47.961596
traunstein	stadt (BY)	12.647604	47.868787
trostberg	stadt (BY)	12.557057	48.027285
übersee	gemeinde (BY)	12.484208	47.821277
unterwössen	gemeinde (BY)	12.457864	47.737745
bergen	gemeinde (BY)	12.590133	47.80697
vachendorf	gemeinde (BY)	12.606891	47.841566
marquartstein	gemeinde (BY)	12.462445	47.75718
staudach-egerndach	gemeinde (BY)	12.48036	47.779816
kienberg	gemeinde (BY)	12.462379	48.036232
obing	gemeinde (BY)	12.407264	48.000748
pittenhart	gemeinde (BY)	12.389641	47.975844
taching a.see	gemeinde (BY)	12.724982	47.96139
waging a.see	gemeinde (BY)	12.734017	47.933222
wonneberg	gemeinde (BY)	12.719085	47.914614
chiemsee (see)	gemeindefreies gebiet (BY)	12.451653	47.877175
waginger see	gemeindefreies gebiet (BY)	12.771671	47.941627
bernried am starnberger see	gemeinde (BY)	11.292575	47.867336
hohenpeißenberg	gemeinde (BY)	11.006471	47.794447
pähl	gemeinde (BY)	11.176312	47.904976
peißenberg	gemeinde (BY)	11.071958	47.804848
peiting	gemeinde (BY)	10.927056	47.7939
penzberg	stadt (BY)	11.376279	47.751761
polling	gemeinde (BY)	11.133084	47.811428
raisting	gemeinde (BY)	11.108553	47.912549
schongau	stadt (BY)	10.896888	47.813096
weilheim i.ob	stadt (BY)	11.144997	47.839999
wessobrunn	gemeinde (BY)	11.023972	47.874177
wielenbach	gemeinde (BY)	11.157836	47.874594
altenstadt	gemeinde (BY)	10.872239	47.82328
hohenfurch	gemeinde (BY)	10.897689	47.849139
ingenried	gemeinde (BY)	10.782169	47.814295
schwabbruck	gemeinde (BY)	10.836155	47.826419
schwabsoien	gemeinde (BY)	10.831321	47.834659
bernbeuren	gemeinde (BY)	10.77807	47.737853
burggen	gemeinde (BY)	10.817667	47.778049
antdorf	gemeinde (BY)	11.308407	47.749411
habach	gemeinde (BY)	11.281287	47.729306
obersöchering	gemeinde (BY)	11.220229	47.735505
sindelsdorf	gemeinde (BY)	11.334112	47.724777
eberfing	gemeinde (BY)	11.200893	47.796415
eglfing	gemeinde (BY)	11.178794	47.734087
huglfing	gemeinde (BY)	11.156424	47.769223
oberhausen	gemeinde (BY)	11.130637	47.778332
böbing	gemeinde (BY)	10.988146	47.755052
rottenbuch	gemeinde (BY)	10.964274	47.732472
iffeldorf	gemeinde (BY)	11.323047	47.771539
seeshaupt	gemeinde (BY)	11.301075	47.825031
prem	gemeinde (BY)	10.80441	47.678317
steingaden	gemeinde (BY)	10.859758	47.700634
wildsteig	gemeinde (BY)	10.933943	47.7019
landshut	stadt (BY)	12.152143	48.536978
passau	stadt (BY)	13.458449	48.572926
straubing	stadt (BY)	12.56951	48.881802
aholming	gemeinde (BY)	12.911626	48.735154
auerbach	gemeinde (BY)	13.099909	48.803259
bernried	gemeinde (BY)	12.882786	48.917177
deggendorf	stadt (BY)	12.960122	48.842204
grafling	gemeinde (BY)	12.97438	48.894539
hengersberg	gemeinde (BY)	13.051305	48.773446
iggensbach	gemeinde (BY)	13.140134	48.728394
künzing	gemeinde (BY)	13.078295	48.668541
metten	gemeinde (BY)	12.915447	48.855591
niederalteich	gemeinde (BY)	13.025711	48.766264
offenberg	gemeinde (BY)	12.863046	48.862096
osterhofen	stadt (BY)	13.022845	48.699902
plattling	stadt (BY)	12.873601	48.776597
stephansposching	gemeinde (BY)	12.802444	48.816699
winzer	gemeinde (BY)	13.076889	48.72277
grattersdorf	gemeinde (BY)	13.15342	48.803644
hunding	gemeinde (BY)	13.178538	48.84269
lalling	gemeinde (BY)	13.14067	48.845214
schaufling	gemeinde (BY)	13.067291	48.843583
oberpöring	gemeinde (BY)	12.825482	48.702125
otzing	gemeinde (BY)	12.808567	48.759761
wallerfing	gemeinde (BY)	12.880439	48.684111
buchhofen	gemeinde (BY)	12.924025	48.697884
moos	gemeinde (BY)	12.962174	48.751767
außernzell	gemeinde (BY)	13.204294	48.724086
schöllnach	gemeinde (BY)	13.17897	48.754839
freyung	stadt (BY)	13.54759	48.808968
grafenau	stadt (BY)	13.397607	48.85871
grainet	gemeinde (BY)	13.654265	48.795987
haidmühle	gemeinde (BY)	13.774766	48.827989
hohenau	gemeinde (BY)	13.489842	48.85085
jandelsbrunn	gemeinde (BY)	13.689597	48.730343
mauth	gemeinde (BY)	13.583912	48.886921
neureichenau	gemeinde (BY)	13.747539	48.748508
ringelai	gemeinde (BY)	13.471559	48.812779
röhrnbach	gemeinde (BY)	13.522967	48.740217
saldenburg	gemeinde (BY)	13.356102	48.773291
sankt oswald-riedlhütte	gemeinde (BY)	13.428539	48.891752
neuschönau	gemeinde (BY)	13.477901	48.88417
spiegelau	gemeinde (BY)	13.355948	48.915875
waldkirchen	stadt (BY)	13.599855	48.730908
eppenschlag	gemeinde (BY)	13.29973	48.889443
innernzell	gemeinde (BY)	13.275329	48.851421
schöfweg	gemeinde (BY)	13.228763	48.839337
schönberg	gemeinde (BY)	13.337545	48.840416
hinterschmiding	gemeinde (BY)	13.601129	48.823037
philippsreut	gemeinde (BY)	13.676821	48.865539
thurmansbang	gemeinde (BY)	13.316354	48.765029
zenting	gemeinde (BY)	13.258997	48.792388
fürsteneck	gemeinde (BY)	13.46234	48.717984
perlesreut	gemeinde (BY)	13.441289	48.77936
annathaler wald	gemeindefreies gebiet (BY)	13.626976	48.892841
frauenberger und duschlberger wald	gemeindefreies gebiet (BY)	13.729055	48.806366
graineter wald	gemeindefreies gebiet (BY)	13.69078	48.817889
leopoldsreuter wald	gemeindefreies gebiet (BY)	13.717361	48.840821
mauther forst	gemeindefreies gebiet (BY)	13.541194	48.955865
philippsreuter wald	gemeindefreies gebiet (BY)	13.706691	48.871812
pleckensteiner wald	gemeindefreies gebiet (BY)	13.791673	48.770801
sankt oswald	gemeindefreies gebiet (BY)	13.437353	48.93976
schlichtenberger wald	gemeindefreies gebiet (BY)	13.655603	48.856451
schönbrunner wald	gemeindefreies gebiet (BY)	13.533513	48.915094
waldhäuserwald	gemeindefreies gebiet (BY)	13.478265	48.939293
abensberg	stadt (BY)	11.848622	48.81553
bad abbach	gemeinde (BY)	12.041619	48.9363
kelheim	stadt (BY)	11.869879	48.919056
mainburg	stadt (BY)	11.779914	48.640936
neustadt a.d.donau	stadt (BY)	11.763524	48.80909
painten	gemeinde (BY)	11.81492	48.996745
riedenburg	stadt (BY)	11.682911	48.961889
rohr i.nb	gemeinde (BY)	11.972089	48.768107
essing	gemeinde (BY)	11.79268	48.933274
ihrlerstein	gemeinde (BY)	11.861126	48.940788
saal a.d.donau	gemeinde (BY)	11.928009	48.900521
teugn	gemeinde (BY)	12.012397	48.893211
hausen	gemeinde (BY)	12.006111	48.857489
herrngiersdorf	gemeinde (BY)	12.065933	48.790009
langquaid	gemeinde (BY)	12.051748	48.823679
biburg	gemeinde (BY)	11.852586	48.790495
kirchdorf	gemeinde (BY)	11.904181	48.770301
siegenburg	gemeinde (BY)	11.848612	48.753746
train	gemeinde (BY)	11.830179	48.730349
wildenberg	gemeinde (BY)	11.904707	48.731995
aiglsbach	gemeinde (BY)	11.707639	48.692993
attenhofen	gemeinde (BY)	11.846593	48.649208
elsendorf	gemeinde (BY)	11.80904	48.70923
volkenschwand	gemeinde (BY)	11.873281	48.600194
dürnbucher forst	gemeindefreies gebiet (BY)	11.743046	48.740202
frauenforst	gemeindefreies gebiet (BY)	11.900867	48.958883
hacklberg	gemeindefreies gebiet (BY)	11.783336	48.927286
adlkofen	gemeinde (BY)	12.263378	48.546258
altdorf	gemeinde (BY)	12.109369	48.556884
bodenkirchen	gemeinde (BY)	12.386451	48.3835
buch a.erlbach	gemeinde (BY)	12.034551	48.449087
eching	gemeinde (BY)	12.058558	48.503306
ergolding	gemeinde (BY)	12.172173	48.57753
essenbach	gemeinde (BY)	12.218993	48.613378
geisenhausen	gemeinde (BY)	12.256905	48.474656
hohenthann	gemeinde (BY)	12.092887	48.659528
kumhausen	gemeinde (BY)	12.160133	48.507387
neufahrn i.nb	gemeinde (BY)	12.188868	48.734712
niederaichbach	gemeinde (BY)	12.316583	48.603081
pfeffenhausen	gemeinde (BY)	11.964285	48.665303
rottenburg a.d.laaber	stadt (BY)	12.027732	48.702367
tiefenbach	gemeinde (BY)	12.100833	48.501093
vilsbiburg	stadt (BY)	12.357548	48.451397
vilsheim	gemeinde (BY)	12.105624	48.447565
bruckberg	gemeinde (BY)	11.992656	48.522561
bayerbach b.ergoldsbach	gemeinde (BY)	12.295097	48.704471
ergoldsbach	gemeinde (BY)	12.204588	48.691787
furth	gemeinde (BY)	12.022543	48.589375
obersüßbach	gemeinde (BY)	11.944102000000001	48.609888
weihmichl	gemeinde (BY)	12.043811	48.604018
postau	gemeinde (BY)	12.326473	48.649313
weng	gemeinde (BY)	12.369576	48.658549
wörth a.d.isar	gemeinde (BY)	12.339065	48.623246
aham	gemeinde (BY)	12.463766	48.527421
gerzen	gemeinde (BY)	12.428043	48.506541
kröning	gemeinde (BY)	12.36331	48.552597
schalkham	gemeinde (BY)	12.417759	48.489387
altfraunhofen	gemeinde (BY)	12.171848	48.449443
baierbach	gemeinde (BY)	12.207176	48.415797
neufraunhofen	gemeinde (BY)	12.213536	48.391785
velden	gemeinde (BY)	12.25755	48.364968
wurmsham	gemeinde (BY)	12.337279	48.343045
aicha vorm wald	gemeinde (BY)	13.291981	48.674871
aldersbach	gemeinde (BY)	13.086094	48.589538
bad füssing	gemeinde (BY)	13.310922	48.351663
breitenberg	gemeinde (BY)	13.794403	48.703074
büchlberg	gemeinde (BY)	13.517674	48.668268
eging a.see	gemeinde (BY)	13.272909	48.713156
fürstenstein	gemeinde (BY)	13.330344	48.719796
fürstenzell	gemeinde (BY)	13.315787	48.522201
bad griesbach i.rottal	stadt (BY)	13.192962	48.451913
haarbach	gemeinde (BY)	13.149165	48.50226
hauzenberg	stadt (BY)	13.625401	48.65453
hofkirchen	gemeinde (BY)	13.118197	48.6781
hutthurm	gemeinde (BY)	13.474171	48.67336
kirchham	gemeinde (BY)	13.266784	48.34569
kößlarn	gemeinde (BY)	13.121867	48.372007
neuburg a.inn	gemeinde (BY)	13.441854	48.510825
neuhaus a.inn	gemeinde (BY)	13.420445	48.461247
neukirchen vorm wald	gemeinde (BY)	13.3808	48.683235
obernzell	gemeinde (BY)	13.637939	48.554837
ortenburg	gemeinde (BY)	13.22576	48.543132
pocking	stadt (BY)	13.310359	48.400369
ruderting	gemeinde (BY)	13.408538	48.653401
ruhstorf a.d.rott	gemeinde (BY)	13.335502	48.438795
salzweg	gemeinde (BY)	13.482403	48.615458
sonnen	gemeinde (BY)	13.723527	48.684744
tettenweis	gemeinde (BY)	13.272011	48.443061
thyrnau	gemeinde (BY)	13.537927	48.61547
tiefenbach	gemeinde (BY)	13.400048	48.626472
untergriesbach	gemeinde (BY)	13.668998	48.573458
vilshofen an der donau	stadt (BY)	13.184559	48.634144
wegscheid	gemeinde (BY)	13.788526	48.601342
windorf	gemeinde (BY)	13.220593	48.626062
tittling	gemeinde (BY)	13.38048	48.728067
witzmannsberg	gemeinde (BY)	13.413497	48.716361
aidenbach	gemeinde (BY)	13.089153	48.567398
beutelsbach	gemeinde (BY)	13.113604	48.551651
malching	gemeinde (BY)	13.188575	48.313011
rotthalmünster	gemeinde (BY)	13.202955	48.359785
arnbruck	gemeinde (BY)	12.99795	49.128784
bayerisch eisenstein	gemeinde (BY)	13.20204	49.121947
bischofsmais	gemeinde (BY)	13.081593	48.918187
bodenmais	gemeinde (BY)	13.103614	49.067305
böbrach	gemeinde (BY)	13.035494	49.056009
drachselsried	gemeinde (BY)	13.013257	49.10632
frauenau	gemeinde (BY)	13.300927	48.989281
geiersthal	gemeinde (BY)	12.976462	49.047945
kirchberg i.wald	gemeinde (BY)	13.185092	48.898825
kirchdorf i.wald	gemeinde (BY)	13.26636	48.910004
kollnburg	gemeinde (BY)	12.861563	49.047848
langdorf	gemeinde (BY)	13.14766	49.013526
lindberg	gemeinde (BY)	13.254505	49.03578
patersdorf	gemeinde (BY)	12.985339	49.015049
prackenbach	gemeinde (BY)	12.827707	49.094586
regen	stadt (BY)	13.126196	48.970244
rinchnach	gemeinde (BY)	13.198525	48.950045
teisnach	gemeinde (BY)	12.991572	49.040245
viechtach	stadt (BY)	12.884245	49.081812
zwiesel	stadt (BY)	13.23347	49.014587
achslach	gemeinde (BY)	12.935494	48.971237
gotteszell	gemeinde (BY)	12.966996	48.962396
ruhmannsfelden	gemeinde (BY)	12.986128	48.98335
zachenberg	gemeinde (BY)	12.999221	48.967633
arnstorf	gemeinde (BY)	12.8175	48.561081
dietersburg	gemeinde (BY)	12.932652	48.495578
eggenfelden	stadt (BY)	12.76246	48.403576
egglham	gemeinde (BY)	13.055469	48.529402
gangkofen	gemeinde (BY)	12.563349	48.436862
hebertsfelden	gemeinde (BY)	12.820358	48.407465
johanniskirchen	gemeinde (BY)	12.949253	48.534981
julbach	gemeinde (BY)	12.957959	48.253891
kirchdorf a.inn	gemeinde (BY)	12.979918	48.242505
mitterskirchen	gemeinde (BY)	12.731722	48.348176
pfarrkirchen	stadt (BY)	12.937787	48.432193
postmünster	gemeinde (BY)	12.904947	48.419765
roßbach	gemeinde (BY)	12.941005	48.599478
schönau	gemeinde (BY)	12.840281	48.483636
simbach a.inn	stadt (BY)	13.015233	48.262787
triftern	gemeinde (BY)	13.004804	48.394623
unterdietfurt	gemeinde (BY)	12.659526	48.387937
wittibreut	gemeinde (BY)	12.98755	48.329607
wurmannsquick	gemeinde (BY)	12.78565	48.352526
zeilarn	gemeinde (BY)	12.84285	48.299099
falkenberg	gemeinde (BY)	12.729995	48.462535
malgersdorf	gemeinde (BY)	12.747196	48.532507
rimbach	gemeinde (BY)	12.662739	48.464825
geratskirchen	gemeinde (BY)	12.663337	48.337529
massing	gemeinde (BY)	12.604975	48.392563
bayerbach	gemeinde (BY)	13.143962	48.410085
bad birnbach	gemeinde (BY)	13.089951	48.444071
reut	gemeinde (BY)	12.942358	48.31094
tann	gemeinde (BY)	12.893682	48.314918
ering	gemeinde (BY)	13.147265	48.300049
stubenberg	gemeinde (BY)	13.074437	48.309188
bogen	stadt (BY)	12.689145	48.909881
feldkirchen	gemeinde (BY)	12.529169	48.838114
geiselhöring	stadt (BY)	12.393582	48.826135
haibach	gemeinde (BY)	12.715244	49.02332
kirchroth	gemeinde (BY)	12.542296	48.953672
konzell	gemeinde (BY)	12.713081	49.072448
laberweinting	gemeinde (BY)	12.321555	48.797151
leiblfing	gemeinde (BY)	12.513414	48.772934
mallersdorf-pfaffenberg	gemeinde (BY)	12.227639	48.769327
oberschneiding	gemeinde (BY)	12.642453	48.796503
parkstetten	gemeinde (BY)	12.596163	48.917009
rattenberg	gemeinde (BY)	12.750933	49.086619
sankt englmar	gemeinde (BY)	12.823952	49.002846
steinach	gemeinde (BY)	12.605084	48.953769
wiesenfelden	gemeinde (BY)	12.538123	49.04197
loitzendorf	gemeinde (BY)	12.65522	49.086028
rattiszell	gemeinde (BY)	12.659415	49.025354
stallwang	gemeinde (BY)	12.655233	49.050928999999996
ascha	gemeinde (BY)	12.637381	48.997577
falkenfels	gemeinde (BY)	12.595896	49.005191
haselbach	gemeinde (BY)	12.692437	49.003215
mitterfels	gemeinde (BY)	12.679815	48.975811
hunderdorf	gemeinde (BY)	12.724927	48.942672
neukirchen	gemeinde (BY)	12.756026	48.97548
windberg	gemeinde (BY)	12.745645	48.941699
aholfing	gemeinde (BY)	12.470108	48.942029
atting	gemeinde (BY)	12.4873	48.895756
perkam	gemeinde (BY)	12.440645	48.854349
rain	gemeinde (BY)	12.468115	48.905211
mariaposching	gemeinde (BY)	12.808426	48.826556
niederwinkling	gemeinde (BY)	12.797548	48.886923
perasdorf	gemeinde (BY)	12.801636	48.950042
schwarzach	gemeinde (BY)	12.810925	48.914523
aiterhofen	gemeinde (BY)	12.62018	48.84583
salching	gemeinde (BY)	12.57016	48.810975
irlbach	gemeinde (BY)	12.752435	48.840996
straßkirchen	gemeinde (BY)	12.723701	48.830251
dingolfing	stadt (BY)	12.500422	48.62752
eichendorf	gemeinde (BY)	12.855997	48.63413
frontenhausen	gemeinde (BY)	12.52838	48.546413
landau a.d.isar	stadt (BY)	12.691842	48.666545
loiching	gemeinde (BY)	12.429114	48.618673
marklkofen	gemeinde (BY)	12.552017	48.553092
mengkofen	gemeinde (BY)	12.441078	48.72044
moosthenning	gemeinde (BY)	12.497842	48.676792
niederviehbach	gemeinde (BY)	12.383316	48.613883
pilsting	gemeinde (BY)	12.650776	48.70054
reisbach	gemeinde (BY)	12.628791	48.569859
simbach	gemeinde (BY)	12.736544	48.567268
wallersdorf	gemeinde (BY)	12.74728	48.739117
gottfrieding	gemeinde (BY)	12.536224	48.638968
mamming	gemeinde (BY)	12.603581	48.651628
amberg	stadt (BY)	11.856142	49.445278
regensburg	stadt (BY)	12.101745	49.015249
weiden i.d.opf.	stadt (BY)	12.160209	49.676076
ammerthal	gemeinde (BY)	11.759473	49.439533
auerbach i.d.opf.	stadt (BY)	11.6291	49.691728
ebermannsdorf	gemeinde (BY)	11.940276	49.391868
edelsfeld	gemeinde (BY)	11.695499	49.576842
ensdorf	gemeinde (BY)	11.935259	49.341188
freihung	gemeinde (BY)	11.909908	49.622645
freudenberg	gemeinde (BY)	11.982076	49.480033
hirschau	stadt (BY)	11.942747	49.544228
hohenburg	gemeinde (BY)	11.799037	49.294684
kastl	gemeinde (BY)	11.679347	49.368542
kümmersbruck	gemeinde (BY)	11.877755	49.419327
poppenricht	gemeinde (BY)	11.800969	49.476931
rieden	gemeinde (BY)	11.942663	49.322721
schmidmühlen	gemeinde (BY)	11.921251	49.267033
schnaittenbach	stadt (BY)	12.003698	49.547992
sulzbach-rosenberg	stadt (BY)	11.756146	49.495802
ursensollen	gemeinde (BY)	11.756996	49.400601
vilseck	stadt (BY)	11.805301	49.611105
gebenbach	gemeinde (BY)	11.876108	49.537583
